,dialogue_id,speaker,frame,intent,utterance
84720,41_00100,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,Ok that's sound good to me .Will you make a reservation in that hotel? I want to check out on the 11th.
84721,41_00100,SYSTEM,0,SYSTEM_REQUEST,Which is your expected check-in date of that hotel?
84722,41_00100,USER,0,USER_INFORM,I wish to Check out on 14th of March and Check in on 2nd of March.
84723,41_00100,SYSTEM,0,SYSTEM_CONFIRM,ok Please confirm the details so that i could reserve it for you. Hotel name is Best Western Mission Bay which is in San Diego and check in date is tomorrow and check-out date is March 14th and totally 2 rooms.
84724,41_00100,USER,0,USER_AFFIRM,"Ok fine, thats great ,Please confirm my reservation."
84725,41_00100,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,I have successfully made the reservation.
84726,41_00100,USER,0,USER_REQUEST,Whether pets are allowed in that hotel? I need hotel Phone number?
84727,41_00100,SYSTEM,0,SYSTEM_INFORM,The phone number is +1 619-275-5700 and they welcome pets.
84728,41_00100,USER,0,USER_THANK_YOU,Thanks for your kind help.
84729,41_00100,SYSTEM,0,SYSTEM_REQ_MORE,Whether i need to find any other thing?
84730,41_00100,USER,0,USER_NEGATE|USER_THANK_YOU,"No, Thanks once again, Have a good day."
84731,41_00100,SYSTEM,0,SYSTEM_GOODBYE,"Take care, Have a great day"
84732,41_00100,EOU,0,EOU,EOU EOU
84733,41_00101,USER,0,USER_INFORM_INTENT,I need help locating some hotels.
84734,41_00101,SYSTEM,0,SYSTEM_REQUEST,What area are you interested in?
84735,41_00101,USER,0,USER_INFORM,NY is my area of interest.
84736,41_00101,SYSTEM,0,SYSTEM_OFFER,"I have a nice one, rated 4.5 at 1 Hotel Brooklyn Bridge."
84737,41_00101,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,Exactly perfect. Please reserve for check out on the 14th.
84738,41_00101,SYSTEM,0,SYSTEM_REQUEST,When will you go there?
84739,41_00101,USER,0,USER_INFORM,Please check me in on the 3rd of this month.
84740,41_00101,SYSTEM,0,SYSTEM_CONFIRM,"Great, what I have is 1 room at 1 Hotel Brooklyn Bridge in New York - checking in day after tomorrow and staying until March 14th?"
84741,41_00101,USER,0,USER_INFORM|USER_NEGATE,"wrong, Please let me check in on the 2nd of this month and check me out on the 5th of this month."
84742,41_00101,SYSTEM,0,SYSTEM_CONFIRM,Just to re confirm. Check in date is tomorrow and check out is next Tuesday?
84743,41_00101,USER,0,USER_REQUEST|USER_AFFIRM,"Yes, as long as it allows pets, that'll work."
84744,41_00101,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"I have you booked, and they allow pets."
84745,41_00101,USER,0,USER_THANK_YOU|USER_GOODBYE,Wonderful thank you.
84746,41_00101,SYSTEM,0,SYSTEM_GOODBYE,Enjoy New York.
84747,41_00101,EOU,0,EOU,EOU EOU
84748,41_00102,USER,0,USER_INFORM|USER_INFORM_INTENT,I'd like your help to find some hotels where pets are allowed.
84749,41_00102,SYSTEM,0,SYSTEM_REQUEST,Sure. What area should I look in?
84750,41_00102,USER,0,USER_INFORM,I'm going to want a hotel near Los Angeles.
84751,41_00102,SYSTEM,0,SYSTEM_OFFER,I've found one. It's the Best Western Plus Dragon Gate Inn. It has a rating of 4.1.
84752,41_00102,USER,0,USER_REQUEST_ALTS,Can you find something else for me?
84753,41_00102,SYSTEM,0,SYSTEM_OFFER,"Okay, how about Four Points By Sheraton Los Angeles International Airport? That one has a rating of 3.7."
84754,41_00102,USER,0,USER_REQUEST,Could you give me the phone number and street address there?
84755,41_00102,SYSTEM,0,SYSTEM_INFORM,"The number is +1 310-645-4600, and it's at 9750 Airport Boulevard."
84756,41_00102,USER,0,USER_SELECT,That sounds wonderful.
84757,41_00102,SYSTEM,0,SYSTEM_OFFER_INTENT,Would you like me to go ahead and reserve that room?
84758,41_00102,USER,0,USER_AFFIRM_INTENT|USER_INFORM,"Yes, please. Could you make a reservation for the 1st of March? I want to stay until March 12th."
84759,41_00102,SYSTEM,0,SYSTEM_CONFIRM,"Let's confirm. You want to stay at Four Points By Sheraton Los Angeles International Airport, in Los Angeles, checking in today and staying until March 12th, and you just need the 1 room?"
84760,41_00102,USER,0,USER_REQUEST|USER_AFFIRM,Absolutely right. What will that cost?
84761,41_00102,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"All together it will be $1,155, and I've got that all reserved for you."
84762,41_00102,USER,0,USER_THANK_YOU|USER_GOODBYE,Terrific! I don't need anything else for now.
84763,41_00102,SYSTEM,0,SYSTEM_GOODBYE,You have a great day.
84764,41_00102,EOU,0,EOU,EOU EOU
84765,41_00103,USER,0,USER_INFORM_INTENT,Could you please find me an hotel?
84766,41_00103,SYSTEM,0,SYSTEM_REQUEST,Which area should I search in?
84767,41_00103,USER,0,USER_INFORM,I'd like to have an hotel in New York
84768,41_00103,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,I found 10 hotels: here is 1 Hotel Brooklyn Bridge with a 4.5 rating
84769,41_00103,USER,0,USER_SELECT,That's perfect
84770,41_00103,SYSTEM,0,SYSTEM_OFFER_INTENT,Would you like me to book it for you?
84771,41_00103,USER,0,USER_AFFIRM_INTENT|USER_INFORM,"Yes, pease. I'd like to make a reservation with check in on Sunday this week"
84772,41_00103,SYSTEM,0,SYSTEM_REQUEST,What's the check out date?
84773,41_00103,USER,0,USER_INFORM,I'd like to check out on the 14th of this month
84774,41_00103,SYSTEM,0,SYSTEM_CONFIRM,"please confirm the following details: 1 room at 1 Hotel Brooklyn Bridge, New York, check-in the day after tomorrow and check out on march 14th"
84775,41_00103,USER,0,USER_AFFIRM,"Yes, that's perfect"
84776,41_00103,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,Your reservation has been confirmed
84777,41_00103,USER,0,USER_THANK_YOU,Thanks
84778,41_00103,SYSTEM,0,SYSTEM_REQ_MORE,Is there anhthing else I can do for you?
84779,41_00103,USER,0,USER_NEGATE|USER_THANK_YOU,"No, thanks"
84780,41_00103,SYSTEM,0,SYSTEM_GOODBYE,Have a good day
84781,41_00103,EOU,0,EOU,EOU EOU
84782,41_00104,USER,0,USER_INFORM|USER_INFORM_INTENT,"Can you find me hotels around London, England."
84783,41_00104,SYSTEM,0,SYSTEM_OFFER,How about 45 Park Lane with rating 4.7.
84784,41_00104,USER,0,USER_INFORM|USER_REQUEST_ALTS,Do you have something else? I want to book two rooms.
84785,41_00104,SYSTEM,0,SYSTEM_OFFER,What about Abc Hyde Park Hotel with rating 3.2.
84786,41_00104,USER,0,USER_REQUEST,What is the address? Does they allow pets?
84787,41_00104,SYSTEM,0,SYSTEM_INFORM,Address is 121 Sussex Gardens. Unfortunately they don't allow pets.
84788,41_00104,USER,0,USER_SELECT,That's perfect one.
84789,41_00104,SYSTEM,0,SYSTEM_OFFER_INTENT,Do you want to reserve the hotel?
84790,41_00104,USER,0,USER_AFFIRM_INTENT,Yes make the reservation.
84791,41_00104,SYSTEM,0,SYSTEM_REQUEST,What is your check-out date?
84792,41_00104,USER,0,USER_INFORM,I wish to check-out on 11th of this month.
84793,41_00104,SYSTEM,0,SYSTEM_REQUEST,What is your check-In date?
84794,41_00104,USER,0,USER_INFORM,I want to check-In this sunday.
84795,41_00104,SYSTEM,0,SYSTEM_CONFIRM,Ok. Please confirm. Booking 2 rooms in London at Abc Hyde Park Hotel. Check-In date is day after tomorrow and check-out date is March 11th.
84796,41_00104,USER,0,USER_REQUEST|USER_AFFIRM,Yes. Good. What is the phone number? What is its price?
84797,41_00104,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,Your reservation has been made. The phone number is +44 20 7706 4660. Its total cost is $960
84798,41_00104,USER,0,USER_THANK_YOU,Thank you for the help.
84799,41_00104,SYSTEM,0,SYSTEM_REQ_MORE,What else can i help?
84800,41_00104,USER,0,USER_NEGATE|USER_THANK_YOU,No. Thank you.
84801,41_00104,SYSTEM,0,SYSTEM_GOODBYE,Have a good day.
84802,41_00104,EOU,0,EOU,EOU EOU
84803,41_00105,USER,0,USER_INFORM|USER_INFORM_INTENT,need a hotel around Chicago
84804,41_00105,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"There are 10 hotels. Do you like Ac Hotel By Marriott Chicago Downtown, with a rating 4.3?"
84805,41_00105,USER,0,USER_REQUEST,It could go well. What is its address? What is the phone number?
84806,41_00105,SYSTEM,0,SYSTEM_INFORM,630 North Rush Street. Telephone number +1 312-981-6600
84807,41_00105,USER,0,USER_REQUEST_ALTS,Are there any other hotels?
84808,41_00105,SYSTEM,0,SYSTEM_OFFER,"Ace Hotel Chicago, with rating 4.6"
84809,41_00105,USER,0,USER_REQUEST_ALTS,Do you have other proposals?
84810,41_00105,SYSTEM,0,SYSTEM_OFFER,"Acme Hotel Company Chicago, with rating 4.5"
84811,41_00105,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,"Oh, this is perfect! Book for the 1st"
84812,41_00105,SYSTEM,0,SYSTEM_REQUEST,What is the check-out date?
84813,41_00105,USER,0,USER_INFORM,13th of this month
84814,41_00105,SYSTEM,0,SYSTEM_CONFIRM,"1 rooms at Acme Hotel Company Chicago, in Chicago, for today, until March 13th: do you confirm?"
84815,41_00105,USER,0,USER_INFORM|USER_NEGATE,"No, check in date is on 6th of this month, and check out on 12th of this month. Thank you"
84816,41_00105,SYSTEM,0,SYSTEM_CONFIRM,Check-in next Wednesday and check-out on March 12th: It's correct?
84817,41_00105,USER,0,USER_INFORM|USER_NEGATE,"Not exactly, I would like two rooms"
84818,41_00105,SYSTEM,0,SYSTEM_CONFIRM,"2 rooms in the hotel, check-out date on March 12th: do you confirm?"
84819,41_00105,USER,0,USER_REQUEST|USER_AFFIRM,"Yes, I confirm. Can you give me the address and phone number?"
84820,41_00105,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"Address is 15 East Ohio Street, telephone number is +1 312-894-0800. Your reservation is confirmed"
84821,41_00105,USER,0,USER_THANK_YOU|USER_GOODBYE,Thank you so much!
84822,41_00105,SYSTEM,0,SYSTEM_GOODBYE,Have a nice day
84823,41_00105,EOU,0,EOU,EOU EOU
84824,41_00106,USER,0,USER_INFORM_INTENT,Can you find me some hotels?
84825,41_00106,SYSTEM,0,SYSTEM_REQUEST,Which area do you want to search in?
84826,41_00106,USER,0,USER_INFORM,"I'd like to find hotels around Nairobi, Kenya."
84827,41_00106,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,I found 10 hotels. What do you think about Azure Hotel Nairobi Westlands? Its rating is 4.2.
84828,41_00106,USER,0,USER_SELECT,That's perfect.
84829,41_00106,SYSTEM,0,SYSTEM_OFFER_INTENT,Do you want to continue with your reservation?
84830,41_00106,USER,0,USER_AFFIRM_INTENT,"Yes, I do."
84831,41_00106,SYSTEM,0,SYSTEM_REQUEST,What are your expected check-in and check-out dates?
84832,41_00106,USER,0,USER_INFORM,"I wanna check in on Monday next week, and check out on March 14th."
84833,41_00106,SYSTEM,0,SYSTEM_CONFIRM,"Please, confirm the following details: reservation at Azure Hotel Nairobi Westlands, in Nairobi. The check-in date is next Monday, and the check-out date is March 14th. You want to book 1 room."
84834,41_00106,USER,0,USER_INFORM|USER_NEGATE,"Nope, I wish to check out the 11th of March."
84835,41_00106,SYSTEM,0,SYSTEM_CONFIRM,"Please, confirm the following details: the check-in date is next Monday, and the check-out date is March 11th."
84836,41_00106,USER,0,USER_INFORM|USER_NEGATE,"Also, I want to book two rooms."
84837,41_00106,SYSTEM,0,SYSTEM_CONFIRM,"Please, confirm the following details: reservation at Azure Hotel Nairobi Westlands. You want to book 2 rooms."
84838,41_00106,USER,0,USER_REQUEST|USER_AFFIRM,"Yup, that works for me. Does it allow pets?"
84839,41_00106,SYSTEM,0,SYSTEM_NOTIFY_FAILURE|SYSTEM_REQ_MORE,There's no available room matching your requirements. May I help you with anything else?
84840,41_00106,USER,0,USER_NEGATE|USER_THANK_YOU,"No, thank you."
84841,41_00106,SYSTEM,0,SYSTEM_GOODBYE,Have a good one!
84842,41_00106,EOU,0,EOU,EOU EOU
84843,41_00107,USER,0,USER_INFORM_INTENT,I would like to stay in a hotel.
84844,41_00107,SYSTEM,0,SYSTEM_REQUEST,What city will you be staying in?
84845,41_00107,USER,0,USER_INFORM,I will be staying in SD.
84846,41_00107,SYSTEM,0,SYSTEM_OFFER,There is a 4.3 rated hotel called Bahia Resort Hotel.
84847,41_00107,USER,0,USER_REQUEST_ALTS,What other hotels are there?
84848,41_00107,SYSTEM,0,SYSTEM_OFFER,There is a 3.8 rated hotel called Best Western Mission Bay.
84849,41_00107,USER,0,USER_REQUEST,What is the address?
84850,41_00107,SYSTEM,0,SYSTEM_INFORM,The address is at 2575 Clairemont Drive.
84851,41_00107,USER,0,USER_INFORM|USER_REQUEST_ALTS,I need 3 rooms. What other hotels are there?
84852,41_00107,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,I found 8 hotels including a 4.3 rated hotel at Best Western Plus Bayside Inn.
84853,41_00107,USER,0,USER_SELECT,That is good.
84854,41_00107,SYSTEM,0,SYSTEM_OFFER_INTENT,Do you want to make a reservation?
84855,41_00107,USER,0,USER_AFFIRM_INTENT|USER_INFORM,"Yes, and I am checking out on the 9th of March."
84856,41_00107,SYSTEM,0,SYSTEM_REQUEST,When are you checking in?
84857,41_00107,USER,0,USER_INFORM,I am checking in on March 4th.
84858,41_00107,SYSTEM,0,SYSTEM_CONFIRM,Please confirm you want to book 3 rooms at Best Western Plus Bayside Inn in San Diego from next Monday until March 9th.
84859,41_00107,USER,0,USER_REQUEST|USER_AFFIRM,That is correct. What is the price and phone number?
84860,41_00107,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"The total cost is $1,620 and the phone number is +1 619-233-7500."
84861,41_00107,USER,0,USER_THANK_YOU|USER_GOODBYE,"Thank you, that will be all."
84862,41_00107,SYSTEM,0,SYSTEM_GOODBYE,See you soon!
84863,41_00107,EOU,0,EOU,EOU EOU
84864,41_00108,USER,0,USER_INFORM_INTENT,I would like to search for hotels.
84865,41_00108,SYSTEM,0,SYSTEM_REQUEST,Which area would you like to search for hotels?
84866,41_00108,USER,0,USER_INFORM,I would like to search for hotels around London.
84867,41_00108,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,10 hotels were found. What do you think about 45 Park Lane with a rating of 4.7?
84868,41_00108,USER,0,USER_REQUEST,Does this hotel allow pets?
84869,41_00108,SYSTEM,0,SYSTEM_INFORM,Yes pets are allowed.
84870,41_00108,USER,0,USER_REQUEST,May I have the phone number of this hotel?
84871,41_00108,SYSTEM,0,SYSTEM_INFORM,The phone number is +44 20 7493 4545.
84872,41_00108,USER,0,USER_REQUEST_ALTS,Are there any other options?
84873,41_00108,SYSTEM,0,SYSTEM_OFFER,What do you think about Abc Hyde Park Hotel with a rating of 3.2?
84874,41_00108,USER,0,USER_REQUEST_ALTS,Any other options?
84875,41_00108,SYSTEM,0,SYSTEM_OFFER,What do you think about Abercorn House with a rating of 3.5?
84876,41_00108,USER,0,USER_SELECT,"Yes, this is perfect."
84877,41_00108,SYSTEM,0,SYSTEM_REQ_MORE,Is there anything else you need assistance with?
84878,41_00108,USER,0,USER_INFORM_INTENT,I would like to make a hotel reservation.
84879,41_00108,SYSTEM,0,SYSTEM_REQUEST,May I know your expected check-in and check-out dates?
84880,41_00108,USER,0,USER_INFORM,I will check on on the 6th of March and check out on the 14th of this month.
84881,41_00108,SYSTEM,0,SYSTEM_CONFIRM,Please confirm the following: Reserving 1 room at Abercorn House located in London. Checking in next Wednesday and checking out March 14th.
84882,41_00108,USER,0,USER_INFORM|USER_NEGATE,"No, actually I want to check in on the 1st of this month."
84883,41_00108,SYSTEM,0,SYSTEM_CONFIRM,Please confirm the following: Checking in today and checking out March 14th.
84884,41_00108,USER,0,USER_AFFIRM,Yes this is great!
84885,41_00108,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,The reservation has been successfully been made.
84886,41_00108,USER,0,USER_THANK_YOU,Thank you!
84887,41_00108,SYSTEM,0,SYSTEM_REQ_MORE,Is there anything else you need help with?
84888,41_00108,USER,0,USER_NEGATE|USER_THANK_YOU,"No, thanks."
84889,41_00108,SYSTEM,0,SYSTEM_GOODBYE,Have a great day!
84890,41_00108,EOU,0,EOU,EOU EOU
84891,41_00109,USER,0,USER_INFORM_INTENT,Can you help me find some hotels?
84892,41_00109,SYSTEM,0,SYSTEM_REQUEST,Where are you going to be?
84893,41_00109,USER,0,USER_INFORM,"I just need one room in London, England, travelling solo this time around."
84894,41_00109,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,I found 10 hotels. There's a hotel called 45 Park Lane with a 4.7 rating
84895,41_00109,USER,0,USER_INFORM|USER_REQUEST_ALTS,"Is there something else? Maybe in New York City, let's search there"
84896,41_00109,SYSTEM,0,SYSTEM_OFFER,There's a hotel at 1 Hotel Brooklyn Bridge with a 4.5 rating.
84897,41_00109,USER,0,USER_INFORM_INTENT|USER_SELECT,"That's perfect, book me a reservation there."
84898,41_00109,SYSTEM,0,SYSTEM_REQUEST,When do you want to check-in?
84899,41_00109,USER,0,USER_INFORM,I'll be going there on the 3rd.
84900,41_00109,SYSTEM,0,SYSTEM_REQUEST,When do you want to leave?
84901,41_00109,USER,0,USER_INFORM,I'll be checking out on March 14th.
84902,41_00109,SYSTEM,0,SYSTEM_CONFIRM,"Confirming your stay at 1 Hotel Brooklyn Bridge in New York, 1 room for check-in the day after tomorrow and check-out on March 14th."
84903,41_00109,USER,0,USER_INFORM|USER_NEGATE,Actually let's makes some changes. I want to check-in on Saturday this week and check out on the 5th of this month.
84904,41_00109,SYSTEM,0,SYSTEM_CONFIRM,So check-in tomorrow and check-out next Tuesday?
84905,41_00109,USER,0,USER_REQUEST|USER_AFFIRM,"Yes that's right, book it. How much is it and what's the address?"
84906,41_00109,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"It's reserved! It'll cost $420 and it's located at 60 Furman Street, Brooklyn."
84907,41_00109,USER,0,USER_THANK_YOU|USER_GOODBYE,"Thanks, that's it for now."
84908,41_00109,SYSTEM,0,SYSTEM_GOODBYE,"Sure thing, enjoy your stay."
84909,41_00109,EOU,0,EOU,EOU EOU
84910,41_00110,USER,0,USER_INFORM|USER_INFORM_INTENT,"Hi, Good morning. How are you doing today. I'd like to make a reservation for next week. Do you have any vacancies in some good hotels? Probably, I would need 1 room."
84911,41_00110,SYSTEM,0,SYSTEM_REQUEST,"Yup! There are several rooms available for that particular weekend. Please give me a moment ... I will look for the best hotel for you... Meanwhile, where you would be your stay?"
84912,41_00110,USER,0,USER_INFORM,"Mostly, in Los Angeles. Might be I would need to book 2 rooms."
84913,41_00110,SYSTEM,0,SYSTEM_OFFER,What type of room would you like? Will Ac Hotel By Marriott Beverly Hills suits your needs. They have a good rating of 4.4.
84914,41_00110,USER,0,USER_REQUEST_ALTS,Yeah! Might be Single room ..But.. Can you find something else?
84915,41_00110,SYSTEM,0,SYSTEM_OFFER,I can find one more - Best Western Plus Dragon Gate Inn but their rating is little lower and have 4.1.
84916,41_00110,USER,0,USER_REQUEST_ALTS,Oh!!!! Please can you search for something else?
84917,41_00110,SYSTEM,0,SYSTEM_OFFER,What you think about booking at Beverly Hills Marriott? They too have the rating of 4.2.
84918,41_00110,USER,0,USER_REQUEST,Please can you provide me their phone number and street address?
84919,41_00110,SYSTEM,0,SYSTEM_INFORM,Yup! Please note it down. They are located in 1150 South Beverly Drive and you can reach them at +1 310-553-6561.
84920,41_00110,USER,0,USER_SELECT,Fabulous !!!
84921,41_00110,SYSTEM,0,SYSTEM_OFFER_INTENT,"On whose name do you want to make the reservation? Hope if I'm not wrong, you wish to continue with the reservation ...."
84922,41_00110,USER,0,USER_AFFIRM_INTENT,Yup! Please go ahead.
84923,41_00110,SYSTEM,0,SYSTEM_REQUEST,How long would be your stay? Please can I have your check-in and check-out dates.
84924,41_00110,USER,0,USER_INFORM,Sure. Check in will be on 3rd of March and check out will be on next Thursday.
84925,41_00110,SYSTEM,0,SYSTEM_CONFIRM,Please give me a moment .... I've made the reservation for you at Beverly Hills Marriott in Los Angeles. You will be checking in day after tomorrow and check-out by next Thursday. Have booked 2 single rooms. Is that right?
84926,41_00110,USER,0,USER_REQUEST|USER_AFFIRM,Yup! That's works. Is it a pet-friendly hotel? How much it costs per night?
84927,41_00110,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"Sorry, its not pet-friendly. They charge $1,152 in total."
84928,41_00110,USER,0,USER_THANK_YOU|USER_GOODBYE,Thanks much for your help. You made my day.
84929,41_00110,SYSTEM,0,SYSTEM_GOODBYE,It's my pleasure. Have a wonderful day.
84930,41_00110,EOU,0,EOU,EOU EOU
84931,41_00111,USER,0,USER_INFORM_INTENT,I am searching for hotels?
84932,41_00111,SYSTEM,0,SYSTEM_REQUEST,Which place you prefer to search in?
84933,41_00111,USER,0,USER_INFORM,"I wish to search hotels around Toronto, Canada."
84934,41_00111,SYSTEM,0,SYSTEM_OFFER,What do you think about Best Western Plus Toronto North York Hotel & Suites? The rating is 3.9.
84935,41_00111,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,It is great. I wish to make a booking. I want to check in on March 3rd and check out on March 6th.
84936,41_00111,SYSTEM,0,SYSTEM_CONFIRM,"Kindly confirm that, In Toronto at Best Western Plus Toronto North York Hotel & Suites. The check in is day after tomorrow and check out is next Wednesday. Prefer to book 1 room."
84937,41_00111,USER,0,USER_AFFIRM,Yes. It is great for me.
84938,41_00111,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,The booking is successfully done.
84939,41_00111,USER,0,USER_REQUEST,What is the contact address and phone number?
84940,41_00111,SYSTEM,0,SYSTEM_INFORM,It is located at 50 Norfinch Drive and the contact number is +1 416-663-9500.
84941,41_00111,USER,0,USER_THANK_YOU|USER_GOODBYE,Thank you so much. That is what I want.
84942,41_00111,SYSTEM,0,SYSTEM_GOODBYE,Have a wonderful day.
84943,41_00111,EOU,0,EOU,EOU EOU
84944,41_00112,USER,0,USER_INFORM|USER_INFORM_INTENT,I'd like to find some hotels in SD. Can you help?
84945,41_00112,SYSTEM,0,SYSTEM_OFFER,"Sure, how about Bahia Resort Hotel rated at 4.3."
84946,41_00112,USER,0,USER_INFORM|USER_REQUEST_ALTS,Anything else available? I'm looking for 3 rooms.
84947,41_00112,SYSTEM,0,SYSTEM_OFFER,"Sure. How about Best Western Mission bay, rated at 3.8."
84948,41_00112,USER,0,USER_INFORM|USER_REQUEST_ALTS,"Anything else available, pet friendly?"
84949,41_00112,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,Sure. I found 8 pet friendly hotels in SD. I'd recommend Catamaran Resort Hotel And Spa rated at 4.4.
84950,41_00112,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,That sounds perfect. I'd like to make a reservation. I'll be checking out on the 9th of March.
84951,41_00112,SYSTEM,0,SYSTEM_REQUEST,OK. When do you want to check in?
84952,41_00112,USER,0,USER_INFORM,I'll be checking in on the 3rd of March and checking out on the 11th of March.
84953,41_00112,SYSTEM,0,SYSTEM_CONFIRM,"Please confirm that you'd like 3 rooms at Catamaran Resort Hotel And Spa in San Diego, from the day after tomorrow to March 11th."
84954,41_00112,USER,0,USER_REQUEST|USER_AFFIRM,"Yes, that's correct. Can you please tell me the total price as well as their exact address?"
84955,41_00112,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"Sure. I've successfully booked your rooms. The hotel is located at 3999 Mission Boulevard. Total price is $3,552."
84956,41_00112,USER,0,USER_THANK_YOU,Thanks a lot!
84957,41_00112,SYSTEM,0,SYSTEM_REQ_MORE,Is there anything else I can do for you?
84958,41_00112,USER,0,USER_NEGATE|USER_THANK_YOU,"No, not at the moment. Thanks again!"
84959,41_00112,SYSTEM,0,SYSTEM_GOODBYE,Have a good one!
84960,41_00112,EOU,0,EOU,EOU EOU
84961,41_00113,USER,0,USER_INFORM_INTENT,I need to look up some hotels.
84962,41_00113,SYSTEM,0,SYSTEM_REQUEST,In what city?
84963,41_00113,USER,0,USER_INFORM,New York City.
84964,41_00113,SYSTEM,0,SYSTEM_OFFER,There's this 4.5 star 1 Hotel Brooklyn Bridge.
84965,41_00113,USER,0,USER_INFORM|USER_REQUEST_ALTS,Nah. Look for one room in a pet friendly hotel.
84966,41_00113,SYSTEM,0,SYSTEM_OFFER,I got another 4.5 star place. 1 Hotel Central Park.
84967,41_00113,USER,0,USER_REQUEST_ALTS,What else you got?
84968,41_00113,SYSTEM,0,SYSTEM_OFFER,6 Columbus Hotel squeezes in at 4.0.
84969,41_00113,USER,0,USER_REQUEST,Whats their address?
84970,41_00113,SYSTEM,0,SYSTEM_INFORM,308 West 58th Street.
84971,41_00113,USER,0,USER_SELECT,I'll take it.
84972,41_00113,SYSTEM,0,SYSTEM_OFFER_INTENT,Shall I reserve you a room?
84973,41_00113,USER,0,USER_AFFIRM_INTENT|USER_INFORM,Please do. From March 1st to to March 14th.
84974,41_00113,SYSTEM,0,SYSTEM_CONFIRM,OK. I got 1 room from today until March 14th at 6 Columbus Hotel in New York. Is that correct?
84975,41_00113,USER,0,USER_REQUEST|USER_AFFIRM,Yeah. What's the damage?
84976,41_00113,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"$3,536. You are booked."
84977,41_00113,USER,0,USER_REQUEST,You got their digits?
84978,41_00113,SYSTEM,0,SYSTEM_INFORM,Phone is +1 212-204-3000.
84979,41_00113,USER,0,USER_THANK_YOU,Excellent. Thank you.
84980,41_00113,SYSTEM,0,SYSTEM_REQ_MORE,Anything else?
84981,41_00113,USER,0,USER_NEGATE|USER_THANK_YOU,No. I'm good.
84982,41_00113,SYSTEM,0,SYSTEM_GOODBYE,OK. See you around.
84983,41_00113,EOU,0,EOU,EOU EOU
84984,41_00114,USER,0,USER_INFORM|USER_INFORM_INTENT,Can you find me some hotels around ATL?
84985,41_00114,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"I've located 10 hotels. What do you think about the Ac Hotel by Marriott Atlanta Buckhead at Phipps Plaza, with a 4.5 rating?"
84986,41_00114,USER,0,USER_INFORM|USER_INFORM_INTENT|USER_SELECT,That's just right. I want to make a reservation for next Monday.
84987,41_00114,SYSTEM,0,SYSTEM_REQUEST,When do you plan to check out?
84988,41_00114,USER,0,USER_INFORM,I will be leaving on 9th of March.
84989,41_00114,SYSTEM,0,SYSTEM_CONFIRM,Please verify these details: Booking a reservation at Ac Hotel By Marriott Atlanta Buckhead at Phipps Plaza for 1 room in Atlanta. The check in date is next Monday and a checkout date of March 9th.
84990,41_00114,USER,0,USER_REQUEST|USER_AFFIRM,"Right, that works. How much?"
84991,41_00114,SYSTEM,0,SYSTEM_INFORM|SYSTEM_NOTIFY_SUCCESS,"The reservations has been successfully made and is $2,340 of total price."
84992,41_00114,USER,0,USER_THANK_YOU,Thanks.
84993,41_00114,SYSTEM,0,SYSTEM_REQ_MORE,Anything else?
84994,41_00114,USER,0,USER_NEGATE|USER_THANK_YOU,"Nope, thanks so much."
84995,41_00114,SYSTEM,0,SYSTEM_GOODBYE,Have a fantastic day.
84996,41_00114,EOU,0,EOU,EOU EOU
84997,41_00115,USER,0,USER_INFORM|USER_INFORM_INTENT,Can you help me find a hotel that allows pets?
84998,41_00115,SYSTEM,0,SYSTEM_REQUEST,Which city would you like me to search in?
84999,41_00115,USER,0,USER_INFORM,I'd like a pet-friendly hotel in New York.
